"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-03-15 ~ 2025-04-14"
"실거래구분 : 오피스텔(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","매수","매도","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"944","인천광역시 남동구 구월동","1146-5","1146","0005","지앤이츠","68.7000","202504","04","14,300","3","개인","개인","2017"," ","-","중개거래","인천 남동구"
"945","서울특별시 성동구 성수동2가","277-101","0277","0101","성수동램킨중흥S클래스오피스텔","18.3300","202504","04","14,900","6","개인","개인","2013","아차산로13길 16","-","중개거래","서울 성동구"
"946","인천광역시 연수구 송도동","316","0316","0000","힐스테이트 송도 더테라스","84.2807","202504","04","36,500","16","개인","개인","2020"," ","-","중개거래","인천 연수구"
"947","인천광역시 부평구 십정동","182-19","0182","0019","파크타운1차","74.8900","202504","04","20,300","14","개인","개인","2016","백운로 53","-","중개거래","인천 부평구"
"948","경기도 수원시 영통구 영통동","958-2","0958","0002","훼미리타워","28.8100","202504","04","7,000","12","개인","개인","2000","봉영로 1617","-","중개거래","경기 수원시 영통구"
"949","서울특별시 강서구 마곡동","784-11","0784","0011","마곡오드카운티1차","16.5694","202504","04","12,000","7","개인","개인","2016"," ","-","중개거래","서울 강서구"
"950","인천광역시 서구 청라동","96-16","0096","0016","센트럴시티","21.2200","202504","04","15,000","12","개인","개인","2022","청라한내로72번길 7-15","-","직거래","-"
"951","서울특별시 영등포구 영등포동1가","113-1","0113","0001","여의도씨티아이","16.8800","202504","04","12,500","11","개인","개인","2013","경인로 882","-","중개거래","서울 영등포구"
"952","경기도 성남시 분당구 수내동","4-2","0004","0002","두산위브센티움Ⅰ","41.4200","202504","04","23,500","7","개인","개인","2003","수내로 38","-","중개거래","경기 성남시 분당구"
"953","서울특별시 강서구 마곡동","773","0773","0000","힐스테이트 에코 마곡역","19.8681","202504","04","17,500","10","개인","개인","2017","마곡중앙로 76","-","중개거래","서울 양천구"
"954","경기도 화성시 병점동","871","0871","0000","병점역 효성 해링턴 플레이스","25.7495","202504","04","9,100","11","개인","개인","2013","떡전골로 60","-","중개거래","경기 수원시 권선구"
"955","경기도 남양주시 별내동","1007-1","1007","0001","백상앨리츠 오피스텔 1차","27.0000","202504","04","10,640","9","개인","개인","2015","별내중앙로 36-23","-","중개거래","경기 남양주시"
"956","인천광역시 서구 청라동","209-3","0209","0003","청라 IHP 이지움 B","21.6802","202504","04","11,000","4","개인","법인","2023","파랑로 413","-","직거래","-"
"957","경기도 성남시 분당구 정자동","17-2","0017","0002","백궁 동양파라곤","26.9500","202504","04","25,500","17","개인","개인","2004","느티로 22","-","중개거래","경기 성남시 분당구"
"958","경기도 화성시 반송동","90-1","0090","0001","삼성스마트쉐르빌","29.1080","202504","04","14,500","18","개인","법인","2012","노작로 207","-","직거래","-"
"959","경기도 군포시 금정동","916","0916","0000","힐스테이트 금정역","24.1016","202504","04","21,000","29","개인","개인","2022"," ","-","중개거래","경기 군포시"
"960","경기도 성남시 분당구 백현동","540","0540","0000","힐스테이트 판교역(7-1BL)","84.6100","202504","04","127,000","6","개인","개인","2022","판교역로 136","-","중개거래","경기 성남시 분당구"
"961","경기도 화성시 오산동","","0000","0000","동탄역 예미지 시그너스","22.1435","202504","04","15,800","21","개인","개인","2021"," ","-","중개거래","경기 화성시"
"962","경기도 화성시 오산동","1020","1020","0000","동탄역린스트라우스","23.5977","202504","04","15,800","17","개인","개인","2018","동탄대로 469-12","-","중개거래","경기 화성시"
"963","대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","28.3130","202504","04","8,300","8","개인","개인","2014"," ","-","중개거래","대구 달서구"
"964","부산광역시 동구 범일동","825-7","0825","0007","두산위브포세이돈II","113.1100","202504","04","28,500","21","개인","개인","2006","자성로116번길 2","-","중개거래","부산 동구"
"965","대구광역시 달서구 감삼동","504-1","0504","0001","죽전역 한양아이클래스","28.3130","202504","04","7,800","8","개인","개인","2014"," ","20250407","중개거래","대구 달서구"
"966","서울특별시 서초구 서초동","1328-11","1328","0011","대우도씨에빛2","38.8050","202504","04","36,300","14","개인","개인","2005","강남대로 359","-","중개거래","서울 서초구"
"967","서울특별시 서초구 서초동","1316-17","1316","0017","벨라채 오피스텔","28.2000","202504","04","22,300","8","개인","개인","2003","강남대로61길 19","-","중개거래","서울 서초구"
"968","부산광역시 영도구 남항동1가","159","0159","0000","뉴스카이","42.9150","202504","04","10,000","2","개인","개인","2013","남항로31번길 31","-","중개거래","부산 영도구"
"969","인천광역시 서구 당하동","1235","1235","0000","아라역 금강펜테리움 더 시글로 1차","39.9589","202504","04","25,000","5","개인","개인","2024","원당대로 966","-","중개거래","인천 서구"
"970","서울특별시 양천구 목동","907","0907","0000","현대월드타워","38.2200","202504","04","22,000","12","개인","개인","1999","목동서로 77","-","중개거래","서울 양천구"
"971","서울특별시 강남구 역삼동","823-26","0823","0026","강남역두산위브센티움","28.7060","202504","04","21,000","7","개인","개인","2004","테헤란로14길 8","-","중개거래","서울 강남구"
"972","서울특별시 양천구 목동","961","0961","0000","목동 현대 하이페리온2","63.6260","202504","04","83,000","25","개인","개인","2006","오목로 300","-","직거래","-"
"973","서울특별시 양천구 목동","907","0907","0000","현대월드타워","38.2200","202504","04","28,500","12","개인","개인","1999","목동서로 77","-","중개거래","서울 양천구"
"974","경기도 화성시 마도면 쌍송리","662","0662","0000","마도지구유통업무및지원시설","41.1600","202504","04","4,400","2","개인","개인","2006","마도공단로1길 8","-","중개거래","경기 화성시"
"975","대구광역시 수성구 범어동","177-3","0177","0003","마크팰리스 범어","29.8006","202504","04","9,700","29","개인","개인","2017","동대구로 336","20250407","중개거래","대구 수성구"
"976","서울특별시 마포구 상암동","1734","1734","0000","상암 한화 오벨리스크","24.2200","202504","04","10,900","5","개인","개인","2013","구룡길 19","-","중개거래","서울 마포구"
"977","대구광역시 수성구 범어동","177-3","0177","0003","마크팰리스 범어","29.8006","202504","04","9,700","29","개인","개인","2017","동대구로 336","-","중개거래","대구 수성구"
"978","대구광역시 북구 고성동1가","265","0265","0000","힐스테이트 대구역오페라","67.2951","202504","04","19,000","38","개인","법인","2024","칠성남로 30","-","중개거래","대구 북구"
"979","부산광역시 부산진구 범천동","857-2","0857","0002","서면동일스위트원룸오피스텔","31.6700","202504","04","7,600","16","개인","개인","2004","중앙대로 626","-","중개거래","부산 부산진구"
"980","경기도 성남시 분당구 구미동","9-1","0009","0001","분당 엠코 헤리츠","30.4275","202504","04","24,800","6","개인","개인","2014","성남대로 151","-","중개거래","경기 성남시 분당구"
"981","서울특별시 중구 황학동","1229","1229","0000","힐스테이트 청계 센트럴","48.6192","202504","04","59,800","6","개인","개인","2024","마장로 95","-","중개거래","서울 중구"
"982","경기도 용인시 수지구 동천동","899","0899","0000","분당 수지 유타워","24.9600","202504","04","17,000","15","개인","개인",""," ","-","중개거래","경기 성남시 분당구, 경기 용인시 수지구"
"983","서울특별시 종로구 내수동","71","0071","0000","경희궁의 아침 2단지","51.0200","202504","04","53,500","2","개인","개인","2004","사직로8길 24","-","중개거래","서울 종로구"
"984","경기도 의정부시 의정부동","230-66","0230","0066","(230-66)","43.2800","202504","04","7,000","5","개인","개인","1997","태평로 191","-","중개거래","경기 의정부시"
"985","광주광역시 북구 임동","887","0887","0000","S-클래스 더 제니스","27.6140","202504","04","8,650","26","개인","개인","2024","천변우로 227","-","중개거래","광주 북구"
"986","충청북도 청주시 청원구 오창읍 양청리","792-1","0792","0001","오창 리치아노 오피스텔","28.8000","202504","04","6,300","7","개인","개인","2013","중심상업로 47","-","중개거래","충북 청주시 흥덕구"
"987","경기도 하남시 망월동","1093-1","1093","0001","미사푸르지오시티 A동","42.1500","202504","04","29,000","16","개인","개인","2018","미사강변동로 125","-","중개거래","경기 하남시"
"988","충청남도 천안시 서북구 불당동","1614","1614","0000","천안 불당 지웰시티푸르지오 2단지","84.9272","202504","04","30,500","11","개인","개인","2017","불당26로 50","-","중개거래","충남 천안시 서북구"
"989","경기도 안산시 단원구 고잔동","528-1","0528","0001","프라움시티","92.1400","202504","04","26,900","12","개인","법인","2010","당곡로 33","-","중개거래","경기 안산시 단원구"
"990","서울특별시 동대문구 휘경동","322-2","0322","0002","회기역 더이스트팰리스","16.6900","202504","04","19,800","5","개인","개인","2020","이문로 34","-","중개거래","서울 동대문구"
"991","경상북도 구미시 송정동","74","0074","0000","송정태왕아너스타워","40.0500","202504","04","9,300","21","개인","개인","2017"," ","-","중개거래","경북 구미시"
"992","부산광역시 수영구 광안동","159-3","0159","0003","대권네오텔","31.3100","202504","04","6,500","6","개인","개인","2001","광남로 149","-","직거래","-"
"993","전북특별자치도 전주시 덕진구 덕진동1가","1267-22","1267","0022","세움펠리피아","21.4351","202504","04","10,400","5","개인","개인","2021"," 465","-","중개거래","전북 전주시 완산구"
"994","경기도 용인시 수지구 동천동","899","0899","0000","분당 수지 유타워","24.9600","202504","04","17,000","15","개인","개인",""," ","20250421","중개거래","경기 성남시 분당구, 경기 용인시 수지구"
"995","경기도 안양시 동안구 관양동","1596","1596","0000","평촌그라테아II","40.8800","202504","04","15,600","4","개인","개인","2004","시민대로 287","-","중개거래","경기 안양시 동안구"
"996","경기도 안양시 동안구 관양동","1598-1","1598","0001","평촌 동양트레벨파크","47.2500","202504","04","17,500","8","개인","개인","2005","시민대로 272","-","직거래","-"
"997","경기도 용인시 기흥구 서천동","283","0283","0000","희망의도시","13.6200","202504","03","5,000","4","개인","개인","2013","서그내로 52","-","직거래","-"
"998","충청남도 아산시 배방읍 장재리","1759","1759","0000","시그마빌S","20.8975","202504","03","8,000","13","개인","개인","2018","광장로 177-14","-","중개거래","충남 아산시"
"999","충청남도 천안시 서북구 성정동","1433","1433","0000","프라지움10차아파트","41.1800","202504","03","9,300","5","개인","개인","2018","성정공원3길 14","-","중개거래","충남 천안시 서북구"
"1000","경기도 화성시 영천동","874","0874","0000","동탄역 대방디엠시티 더 센텀","22.4180","202504","03","12,500","13","법인","개인","2021","동탄대로 636-14","20250417","중개거래","경기 화성시"
"1001","경기도 화성시 영천동","837","0837","0000","동탄센트럴에이스타워","19.3600","202504","03","9,800","10","법인","개인","2019"," ","-","중개거래","경기 화성시"
"1002","세종특별자치시  어진동","649","0649","0000","호수의아침","28.6530","202504","03","10,300","15","개인","개인","2014","가름로 253","-","중개거래","세종"
"1003","서울특별시 동대문구 답십리동","999","0999","0000","청계벽산메가트리움","41.8700","202504","03","19,800","12","개인","개인","2006","천호대로 241","-","중개거래","서울 동대문구"
"1004","경기도 군포시 금정동","916","0916","0000","힐스테이트 금정역","39.2924","202504","03","34,000","20","법인","개인","2022"," ","-","중개거래","경기 군포시"
"1005","인천광역시 남동구 구월동","1142-2","1142","0002","대명어반스테이","22.0135","202504","03","8,700","19","개인","개인","2018","미래로 30","-","중개거래","인천 남동구"
"1006","서울특별시 구로구 신도림동","436-10","0436","0010","신도림 비바힐스","24.8400","202504","03","26,520","14","개인","법인","2023","경인로 611-17","-","직거래","-"
"1007","경기도 화성시 영천동","874","0874","0000","동탄역 대방디엠시티 더 센텀","22.4180","202504","03","12,500","13","개인","개인","2021","동탄대로 636-14","-","중개거래","경기 화성시"
"1008","경기도 평택시 서정동","821-2","0821","0002","화신노블레스3","72.7900","202504","03","15,900","5","법인","개인","2016","관광특구로 9","-","중개거래","경기 평택시"
"1009","부산광역시 남구 대연동","1729-11","1729","0011","아이리스 오피스텔","21.8800","202504","03","5,200","5","개인","법인","2011","유엔평화로3번길 29","-","직거래","-"
"1010","인천광역시 남동구 간석동","39-14","0039","0014","미주오피스텔","16.9200","202504","03","2,700","2","개인","개인","2003","용천로152번길 11","-","중개거래","인천 남동구"
"1011","경기도 안산시 단원구 고잔동","533-3","0533","0003","영풍맘모스프라자","45.4500","202504","03","10,000","10","법인","개인","1993","고잔로 76","-","직거래","-"
"1012","부산광역시 부산진구 양정동","147-31","0147","0031","남명 씨티밸리","27.1400","202504","03","5,300","8","개인","개인","2013","중앙대로990번길 8","-","중개거래","부산 연제구"
"1013","경기도 용인시 기흥구 서천동","283","0283","0000","희망의도시","13.6200","202504","03","5,000","5","개인","개인","2013","서그내로 52","-","직거래","-"
"1014","서울특별시 강남구 삼성동","158-4","0158","0004","삼성역 두산위브센티움","23.2900","202504","03","21,500","12","개인","개인","2003","테헤란로83길 14","-","중개거래","서울 강남구"
"1015","경기도 안산시 단원구 고잔동","533-3","0533","0003","영풍맘모스프라자","45.4500","202504","03","10,000","10","법인","개인","1993","고잔로 76","-","직거래","-"
"1016","전라남도 무안군 삼향읍 남악리","2115","2115","0000","남악도휘에드가2차오피스텔","36.2700","202504","03","5,000","10","개인","개인","2013","후광대로 292","-","중개거래","전남 무안군"
"1017","경기도 안산시 단원구 고잔동","533-3","0533","0003","영풍맘모스프라자","45.4500","202504","03","10,000","10","법인","개인","1993","고잔로 76","-","직거래","-"
"1018","서울특별시 송파구 잠실동","175-12","0175","0012","올림픽타워","34.0200","202504","03","31,700","4","개인","개인","2004","올림픽로 88","-","중개거래","서울 송파구"
"1019","경기도 용인시 기흥구 서천동","283","0283","0000","희망의도시","13.6200","202504","03","5,200","2","개인","개인","2013","서그내로 52","-","직거래","-"
"1020","서울특별시 양천구 신정동","324","0324","0000","목동2차아크로텔","92.5100","202504","03","85,000","5","개인","개인","2004","목동서로 411","-","중개거래","서울 양천구"
"1021","강원특별자치도 원주시 반곡동","1905-1","1905","0001","이노팰리스","26.6868","202504","03","6,900","8","개인","개인","2016","미래로 39","-","중개거래","강원 원주시"
"1022","서울특별시 영등포구 여의도동","17","0017","0000","여의도 the? 아일랜드 파크","62.1800","202504","03","101,000","2","개인","법인","2006","의사당대로 38","20250507","중개거래","서울 영등포구"
"1023","대전광역시 유성구 관평동","1343","1343","0000","메종 드 세이","21.8085","202504","03","7,800","7","개인","개인","2019","테크노1로 12-28","-","중개거래","대전 유성구"
"1024","경기도 부천시 원미구 심곡동","140-1","0140","0001","리브더웰","84.1000","202504","03","42,900","4","개인","개인","2022"," 38","-","직거래","-"
"1025","경기도 성남시 분당구 금곡동","165","0165","0000","천사의도시Ⅱ오피스텔","37.9500","202504","03","17,100","8","개인","개인","2004","돌마로 51","-","중개거래","경기 성남시 분당구, 경기 수원시 팔달구"
"1026","인천광역시 남동구 논현동","448","0448","0000","논현2차푸르지오시티","28.9730","202504","03","6,300","15","개인","개인","2013","남동서로236번길 30","-","중개거래","인천 남동구"
"1027","서울특별시 관악구 남현동","1061-18","1061","0018","(1061-18)","26.1800","202504","03","18,200","5","개인","개인","2005","과천대로 939","-","중개거래","서울 관악구"
"1028","인천광역시 남동구 논현동","66-24","0066","0024","논현유호엔시티 1단지","33.2950","202504","03","8,400","10","개인","개인","2013","포구로 35","-","중개거래","인천 남동구"
"1029","대구광역시 북구 고성동1가","265","0265","0000","힐스테이트 대구역오페라","63.7023","202504","03","19,100","28","개인","개인","2024","칠성남로 30","-","중개거래","대구 북구"
"1030","전라남도 무안군 삼향읍 남악리","1476","1476","0000","남악 유탑유블레스900","28.2400","202504","03","5,150","11","개인","개인","2014","후광대로 330","-","중개거래","전남 무안군"
"1031","울산광역시 남구 신정동","1902","1902","0000","신정동 협성 휴포레","49.4708","202504","03","9,000","10","개인","개인","2014","봉월로67번길 3","-","직거래","-"
"1032","경기도 하남시 덕풍동","743","0743","0000","트윈렉스1","32.7500","202504","03","13,000","6","개인","개인","2011","덕풍동로 111-10","-","중개거래","경기 하남시"
"1033","광주광역시 서구 치평동","1202-2","1202","0002","랜드피아오피스텔","30.4200","202504","03","5,200","13","개인","개인","2005","상무중앙로 114","-","중개거래","광주 서구"
"1034","광주광역시 서구 치평동","1238-1","1238","0001","광주대우디오빌","37.4400","202504","03","8,000","13","개인","개인","2006","시청로 41","-","중개거래","광주 서구"
"1035","서울특별시 동대문구 답십리동","497-9","0497","0009","젠트리움","17.2600","202504","03","17,000","2","개인","개인","2020","천호대로 249","-","직거래","-"
"1036","경기도 수원시 팔달구 인계동","1036-6","1036","0006","인계 오피앙 오피스텔","21.1200","202504","03","5,500","14","개인","개인","2004","인계로 132","-","중개거래","경기 수원시 팔달구"
"1037","서울특별시 영등포구 여의도동","17","0017","0000","여의도 the? 아일랜드 파크","62.1800","202504","03","101,000","2","개인","법인","2006","의사당대로 38","-","중개거래","서울 영등포구"
"1038","경기도 안양시 동안구 관양동","1507-2","1507","0002","파인빌","35.0438","202504","03","18,700","9","개인","개인","2014","흥안대로 500-6","-","중개거래","경기 안양시 동안구"
"1039","울산광역시 남구 신정동","1222-7","1222","0007","신정 반트 펠리시아","84.9745","202504","03","14,567","12","개인","법인","2019","거마로134번길 19","-","직거래","-"
"1040","서울특별시 용산구 문배동","11-10","0011","0010","용산KCC웰츠타워","37.2400","202504","03","38,300","6","개인","개인","2015","백범로90길 90","-","중개거래","서울 용산구"
"1041","경기도 고양시 일산동구 장항동","750-1","0750","0001","대우메종리브르","48.3000","202504","03","16,300","9","법인","개인","1999","호수로 672","-","중개거래","경기 고양시 일산동구"
"1042","광주광역시 광산구 쌍암동","694-99","0694","0099","상상포레스트","70.3700","202504","03","24,000","10","법인","법인","2019","첨단강변로87번길 20","-","직거래","-"
"1043","경기도 고양시 일산동구 장항동","869","0869","0000","일산방송COMPLEX","118.8000","202504","03","54,800","8","개인","개인","2007","백마로 195","-","중개거래","경기 고양시 일산동구"
"1044","서울특별시 강남구 수서동","716","0716","0000","사이룩스","30.2500","202504","03","22,000","8","법인","개인","2003","광평로 295","-","중개거래","서울 강남구"
"1045","인천광역시 부평구 부평동","149-7","0149","0007","J캐슬","59.9400","202504","03","18,000","13","개인","개인","2016","부평문화로105번길 18-2","-","중개거래","인천 부평구"
"1046","대전광역시 유성구 봉명동","536-5","0536","0005","유성 푸르지오 시티","24.0600","202504","03","7,200","14","개인","개인","2014","온천로 45","-","중개거래","대전 유성구"
"1047","경기도 용인시 기흥구 서천동","283","0283","0000","희망의도시","13.6900","202504","03","5,000","5","개인","개인","2013","서그내로 52","-","직거래","-"
"1048","경기도 성남시 분당구 구미동","187-3","0187","0003","세종그랑시아｜","32.2000","202504","03","16,000","2","개인","개인","2003","구미로9번길 8","-","중개거래","경기 성남시 분당구"
"1049","경기도 용인시 처인구 역북동","754-1","0754","0001","유니버스트윈","33.8100","202504","03","17,900","9","개인","개인","2020","명지로40번길 15-9","-","중개거래","경기 용인시 처인구"
"1050","경기도 용인시 수지구 상현동","1132-1","1132","0001","광교푸르지오시티2단지","25.1360","202504","03","14,600","5","개인","개인","2013","광교중앙로296번길 22","-","중개거래","경기 용인시 수지구"
"1051","광주광역시 서구 치평동","1218","1218","0000","상무리채1","29.9733","202504","03","8,000","3","법인","개인","2014","시청로 71","-","직거래","-"
"1052","경기도 하남시 망월동","1081","1081","0000","효성헤링턴타워퍼스트 미사역","42.4400","202504","03","30,700","24","법인","개인","2018","아리수로 570","-","중개거래","경기 하남시"
"1053","대구광역시 중구 대봉동","60-10","0060","0010","센트로 팰리스","86.3380","202504","03","25,800","13","개인","개인","2007","대봉로 260","-","중개거래","대구 중구"
"1054","서울특별시 금천구 독산동","1156","1156","0000","금천 롯데캐슬 골드파크 4차","26.4500","202504","03","18,000","29","개인","개인","2019","시흥대로 315","-","중개거래","서울 금천구"
"1055","전북특별자치도 전주시 완산구 효자동3가","1544-3","1544","0003","유탑 유블레스 리버뷰","84.6536","202504","03","29,000","23","개인","개인","2021"," 145","-","중개거래","전북 전주시 완산구"
"1056","서울특별시 종로구 신문로2가","171","0171","0000","디팰리스","126.1310","202504","03","290,000","6","개인","개인","2020"," ","-","중개거래","서울 강남구"
"1057","광주광역시 광산구 쌍암동","694-99","0694","0099","상상포레스트","66.5800","202504","03","22,000","10","법인","법인","2019","첨단강변로87번길 20","-","직거래","-"
"1058","경기도 하남시 망월동","1143-1","1143","0001","미사강변 오벨리스크","27.6236","202504","03","19,000","10","개인","개인","2020","미사대로 410","-","중개거래","경기 하남시"
"1059","서울특별시 영등포구 양평동2가","1-1","0001","0001","신동아하이팰리스","71.4700","202504","03","48,300","3","개인","개인","2005","선유서로 67","-","중개거래","서울 영등포구"
"1060","경기도 안양시 동안구 관양동","1591","1591","0000","평촌아크로타워","66.5700","202504","03","35,850","17","법인","개인","2007","시민대로 230","-","중개거래","경기 안양시 동안구"
"1061","경기도 부천시 원미구 중동","1106","1106","0000","위브더스테이트","80.2200","202504","03","39,500","5","개인","개인","2007"," 190","-","중개거래","경기 부천시 원미구"
"1062","부산광역시 사하구 괴정동","952-1","0952","0001","괴정 협성휴포레 아파트","58.2588","202504","03","15,000","5","개인","개인","2016","사하로 183","-","중개거래","부산 사하구, 부산 해운대구"
"1063","서울특별시 영등포구 당산동5가","9-3","0009","0003","당산역해링턴타워","23.9200","202504","03","21,000","6","개인","개인","2015"," ","-","중개거래","서울 영등포구"
"1064","경기도 안양시 동안구 관양동","1507-2","1507","0002","파인빌","35.6025","202504","03","18,700","9","개인","개인","2014","흥안대로 500-6","-","중개거래","경기 안양시 동안구"
"1065","서울특별시 노원구 중계동","506","0506","0000","(506)","66.0900","202504","03","43,000","10","개인","개인","2005","동일로203가길 29","-","중개거래","서울 노원구"
"1066","경기도 의정부시 호원동","260-99","0260","0099","현대아트홈","72.1900","202504","03","28,000","7","개인","개인","2014","안말로 44","-","직거래","-"
"1067","경기도 의정부시 신곡동","761-3","0761","0003","아띠랑스A","17.7200","202504","03","7,900","3","개인","개인","2018","청사로5번길 20-8","-","중개거래","경기 의정부시"
"1068","인천광역시 연수구 송도동","83","0083","0000","송도센트럴파크 푸르지오 시티","25.7800","202504","03","11,500","19","개인","개인","2015"," ","-","중개거래","인천 연수구"
"1069","경기도 김포시 구래동","6882-1","6882","0001","e편한세상 시티 한강신도시","43.4103","202504","03","20,700","8","개인","개인","2018","김포한강9로75번길 158","-","중개거래","경기 김포시"
"1070","서울특별시 송파구 방이동","44-3","0044","0003","현대토픽스","36.8000","202504","03","20,000","17","개인","개인","2000","위례성대로 6","-","중개거래","서울 송파구"
"1071","광주광역시 광산구 쌍암동","694-99","0694","0099","상상포레스트","70.3700","202504","03","24,000","11","법인","법인","2019","첨단강변로87번길 20","-","직거래","-"
"1072","서울특별시 동대문구 장안동","382-2","0382","0002","제이드파크","27.5800","202504","03","9,500","2","개인","개인","2014","장한로21길 11-2","-","중개거래","서울 동대문구"
"1073","경기도 성남시 분당구 정자동","154-1","0154","0001","타임브릿지","199.9200","202504","03","200,000","15","법인","개인","2006","정자일로156번길 12","-","직거래","-"
"1074","서울특별시 노원구 상계동","1132-28","1132","0028","수락네스트죤","29.9700","202504","03","10,000","4","개인","개인","2003","동일로241길 44","-","중개거래","서울 노원구"
"1075","서울특별시 강서구 마곡동","760","0760","0000","마곡나루역보타닉푸르지오시티","22.1700","202504","03","21,300","11","개인","개인","2017"," ","-","중개거래","서울 강서구"
"1076","서울특별시 마포구 염리동","164-4","0164","0004","삼부골든타워","48.6000","202504","03","43,500","6","개인","개인","2003","독막로 295","-","중개거래","서울 마포구"
"1077","경기도 오산시 수청동","620-2","0620","0002","스마트캐슬","20.2740","202504","03","8,500","8","개인","개인","2018","내삼미로 89","-","중개거래","경기 오산시"
"1078","서울특별시 강서구 화곡동","998-5","0998","0005","강서크라운팰리스","29.6300","202504","03","21,500","6","개인","개인","2019","화곡로 305","-","중개거래","서울 강서구"
"1079","광주광역시 광산구 쌍암동","694-99","0694","0099","상상포레스트","65.2300","202504","03","21,000","7","법인","법인","2019","첨단강변로87번길 20","-","직거래","-"
"1080","경기도 김포시 풍무동","863","0863","0000","풍무 메트로프라임1차","16.5700","202504","03","9,500","3","개인","개인","2020","풍무로 202","-","직거래","-"
"1081","충청남도 서산시 읍내동","102-125","0102","0125","코오롱 레이크뷰","24.3000","202504","03","12,000","14","개인","개인","2019","안견로 300","-","중개거래","경기 양주시"
"1082","인천광역시 미추홀구 용현동","665-8","0665","0008","인하대역 헤리움 메트로 타워","21.6777","202504","03","10,000","24","개인","개인","2020","용정공원로83번길 49","-","중개거래","인천 미추홀구"
"1083","서울특별시 강남구 역삼동","824-25","0824","0025","대우디오빌플러스","38.9600","202504","03","29,700","12","법인","개인","2004","강남대로84길 33","-","중개거래","서울 강남구"
"1084","경기도 김포시 풍무동","888","0888","0000","풍무역 파크 트루엘","21.0675","202504","03","16,000","8","개인","개인","2024","유현로 233","-","중개거래","경기 김포시"
"1085","인천광역시 미추홀구 숭의동","331-5","0331","0005","삼성타워","62.9180","202504","03","12,000","8","개인","기타","2016"," 17","-","중개거래","인천 미추홀구"
"1086","경기도 광명시 소하동","1340-5","1340","0005","웅신 아트","45.0400","202504","03","13,000","9","개인","법인","2012","금하로 458","20250403","직거래","-"
"1087","서울특별시 중구 황학동","1074-2","1074","0002","메트하임 신당역 오피스텔","40.4700","202504","03","40,000","12","개인","개인","2021","마장로 116","-","중개거래","서울 중구"
"1088","인천광역시 미추홀구 숭의동","148-11","0148","0011","CY팰리스","63.4200","202504","03","14,000","7","개인","개인","2011"," 11","20250414","중개거래","인천 미추홀구"
"1089","광주광역시 광산구 쌍암동","694-99","0694","0099","상상포레스트","72.1500","202504","03","24,000","7","법인","법인","2019","첨단강변로87번길 20","-","직거래","-"
"1090","인천광역시 서구 청라동","157-10","0157","0010","현대썬앤빌 더 테라스","23.8340","202504","03","9,000","26","개인","개인","2019","청라커낼로288번길 26","-","중개거래","인천 서구"
"1091","경상남도 창원시 성산구 중앙동","96-4","0096","0004","창원리제스타워","33.1200","202504","03","6,300","18","개인","개인","2004","중앙대로 85","-","중개거래","경남 창원시 성산구"
"1092","서울특별시 강남구 역삼동","719-24","0719","0024","역삼역센트럴푸르지오시티","18.1810","202504","03","20,900","6","개인","개인","2019","언주로85길 32","-","중개거래","서울 강남구"
"1093","경기도 부천시 원미구 중동","1148-2","1148","0002","중동대우마이빌Ⅱ","35.8100","202504","03","13,000","6","개인","개인","2004"," 270","-","중개거래","경기 부천시 원미구"
"1094","서울특별시 마포구 대흥동","12-27","0012","0027","이대역 푸르지오 시티","29.9500","202504","03","26,400","18","개인","개인","2013","신촌로 170","-","중개거래","서울 마포구"
"1095","서울특별시 강서구 마곡동","758-2","0758","0002","마곡일성트루엘플래닛","21.4300","202504","03","14,500","6","개인","개인","2016","마곡중앙로 161-22","-","중개거래","서울 강서구"
"1096","서울특별시 강서구 마곡동","793-6","0793","0006","우성르보아","19.3600","202504","03","11,000","8","개인","개인","2015"," ","-","중개거래","서울 강서구"
"1097","경기도 성남시 분당구 야탑동","360-1","0360","0001","시그마 3","28.6500","202504","03","13,000","5","개인","개인","2003","장미로 78","20250430","중개거래","경기 성남시 분당구"
"1098","경기도 화성시 오산동","969-2","0969","0002","동탄역 리치안","20.6000","202504","03","12,050","10","개인","법인","2017"," ","-","중개거래","경기 화성시"
